REF_DATE,GEO,Gender,Type of corporation,Industry,VALUE
2018,Ontario,Men,Publicly traded corporations,Total all industries,16.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,6.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,10.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,31.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,32.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,4.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,28.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,44.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,16.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,2.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,14.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,103.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,74.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,26.0
2018,Ontario,Men,Publicly traded corporations,Total all industries,48.0
2018,Ontario,Men,Private enterprises,Total all industries,4393.0
2018,Ontario,Men,Private enterprises,Total all industries,3636.0
2018,Ontario,Men,Private enterprises,Total all industries,1715.0
2018,Ontario,Men,Private enterprises,Total all industries,1921.0
2018,Ontario,Men,Private enterprises,Total all industries,973.0
2018,Ontario,Men,Private enterprises,Total all industries,1058.0
2018,Ontario,Men,Private enterprises,Total all industries,579.0
2018,Ontario,Men,Private enterprises,Total all industries,479.0
2018,Ontario,Men,Private enterprises,Total all industries,848.0
2018,Ontario,Men,Private enterprises,Total all industries,784.0
2018,Ontario,Men,Private enterprises,Total all industries,382.0
2018,Ontario,Men,Private enterprises,Total all industries,402.0
2018,Ontario,Men,Private enterprises,Total all industries,947.0
2018,Ontario,Men,Private enterprises,Total all industries,735.0
2018,Ontario,Men,Private enterprises,Total all industries,313.0
2018,Ontario,Men,Private enterprises,Total all industries,422.0
2018,Ontario,Men,Private enterprises,Total all industries,1625.0
2018,Ontario,Men,Private enterprises,Total all industries,1059.0
2018,Ontario,Men,Private enterprises,Total all industries,441.0
2018,Ontario,Men,Private enterprises,Total all industries,618.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,94.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,70.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,32.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,38.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,18.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,36.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,21.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,15.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,36.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,18.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,4.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,14.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,22.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,13.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,6.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,7.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,18.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,3.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,1.0
2018,Ontario,Men,Unclassified enterprises,Total all industries,2.0
2018,Manitoba,Women,Government business entities,Total all industries,3.0
2018,Manitoba,Women,Government business entities,Total all industries,2.0
2018,Manitoba,Women,Government business entities,Total all industries,1.0
2018,Manitoba,Women,Government business entities,Total all industries,1.0
2018,Manitoba,Women,Government business entities,Total all industries,3.0
2018,Manitoba,Women,Government business entities,Total all industries,2.0
2018,Manitoba,Women,Government business entities,Total all industries,1.0
2018,Manitoba,Women,Government business entities,Total all industries,1.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Government business entities,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,4.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,2.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,2.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,4.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Women,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Women,Private enterprises,Total all industries,130.0
2018,Manitoba,Women,Private enterprises,Total all industries,98.0
2018,Manitoba,Women,Private enterprises,Total all industries,16.0
2018,Manitoba,Women,Private enterprises,Total all industries,82.0
2018,Manitoba,Women,Private enterprises,Total all industries,32.0
2018,Manitoba,Women,Private enterprises,Total all industries,20.0
2018,Manitoba,Women,Private enterprises,Total all industries,1.0
2018,Manitoba,Women,Private enterprises,Total all industries,19.0
2018,Manitoba,Women,Private enterprises,Total all industries,50.0
2018,Manitoba,Women,Private enterprises,Total all industries,27.0
2018,Manitoba,Women,Private enterprises,Total all industries,7.0
2018,Manitoba,Women,Private enterprises,Total all industries,20.0
2018,Manitoba,Women,Private enterprises,Total all industries,14.0
2018,Manitoba,Women,Private enterprises,Total all industries,17.0
2018,Manitoba,Women,Private enterprises,Total all industries,3.0
2018,Manitoba,Women,Private enterprises,Total all industries,14.0
2018,Manitoba,Women,Private enterprises,Total all industries,34.0
2018,Manitoba,Women,Private enterprises,Total all industries,34.0
2018,Manitoba,Women,Private enterprises,Total all industries,5.0
2018,Manitoba,Women,Private enterprises,Total all industries,29.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Women,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,5.0
2018,Manitoba,Men,Government business entities,Total all industries,7.0
2018,Manitoba,Men,Government business entities,Total all industries,6.0
2018,Manitoba,Men,Government business entities,Total all industries,1.0
2018,Manitoba,Men,Government business entities,Total all industries,5.0
2018,Manitoba,Men,Government business entities,Total all industries,7.0
2018,Manitoba,Men,Government business entities,Total all industries,6.0
2018,Manitoba,Men,Government business entities,Total all industries,1.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Government business entities,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,16.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,4.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,4.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,6.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,3.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,3.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,10.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,0.0
2018,Manitoba,Men,Publicly traded corporations,Total all industries,1.0
2018,Manitoba,Men,Private enterprises,Total all industries,455.0
2018,Manitoba,Men,Private enterprises,Total all industries,357.0
2018,Manitoba,Men,Private enterprises,Total all industries,127.0
2018,Manitoba,Men,Private enterprises,Total all industries,230.0
2018,Manitoba,Men,Private enterprises,Total all industries,115.0
2018,Manitoba,Men,Private enterprises,Total all industries,69.0
2018,Manitoba,Men,Private enterprises,Total all industries,20.0
2018,Manitoba,Men,Private enterprises,Total all industries,49.0
2018,Manitoba,Men,Private enterprises,Total all industries,130.0
2018,Manitoba,Men,Private enterprises,Total all industries,130.0
2018,Manitoba,Men,Private enterprises,Total all industries,48.0
2018,Manitoba,Men,Private enterprises,Total all industries,82.0
2018,Manitoba,Men,Private enterprises,Total all industries,91.0
2018,Manitoba,Men,Private enterprises,Total all industries,64.0
2018,Manitoba,Men,Private enterprises,Total all industries,19.0
2018,Manitoba,Men,Private enterprises,Total all industries,45.0
2018,Manitoba,Men,Private enterprises,Total all industries,119.0
2018,Manitoba,Men,Private enterprises,Total all industries,94.0
2018,Manitoba,Men,Private enterprises,Total all industries,40.0
2018,Manitoba,Men,Private enterprises,Total all industries,54.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,6.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,1.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,1.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,3.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,3.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,1.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,1.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Manitoba,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Government business entities,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,18.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,2.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,4.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,12.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,52.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,39.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,15.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,24.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,3.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,2.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,2.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,13.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,14.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,6.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,8.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,5.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,10.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,2.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,8.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,31.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,13.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,5.0
2018,Saskatchewan,Women,Private enterprises,Total all industries,8.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,1.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,1.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Women,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Government business entities,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,48.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,9.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,8.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,17.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,9.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,0.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,22.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,7.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,1.0
2018,Saskatchewan,Men,Publicly traded corporations,Total all industries,6.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,217.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,155.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,64.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,91.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,46.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,32.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,5.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,27.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,43.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,48.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,23.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,25.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,44.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,32.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,10.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,22.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,84.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,43.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,26.0
2018,Saskatchewan,Men,Private enterprises,Total all industries,17.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,7.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,3.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,3.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,2.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,2.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,5.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,1.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,1.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,2.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Saskatchewan,Men,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Government business entities,Total all industries,0.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,45.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,27.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,12.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,15.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,1.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,0.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,0.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,0.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,2.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,4.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,1.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,3.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,10.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,5.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,1.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,4.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,32.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,18.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,10.0
2018,Alberta,Women,Publicly traded corporations,Total all industries,8.0
2018,Alberta,Women,Private enterprises,Total all industries,385.0
2018,Alberta,Women,Private enterprises,Total all industries,505.0
2018,Alberta,Women,Private enterprises,Total all industries,126.0
2018,Alberta,Women,Private enterprises,Total all industries,379.0
2018,Alberta,Women,Private enterprises,Total all industries,90.0
2018,Alberta,Women,Private enterprises,Total all industries,111.0
2018,Alberta,Women,Private enterprises,Total all industries,21.0
2018,Alberta,Women,Private enterprises,Total all industries,90.0
2018,Alberta,Women,Private enterprises,Total all industries,87.0
2018,Alberta,Women,Private enterprises,Total all industries,107.0
2018,Alberta,Women,Private enterprises,Total all industries,25.0
2018,Alberta,Women,Private enterprises,Total all industries,82.0
2018,Alberta,Women,Private enterprises,Total all industries,75.0
2018,Alberta,Women,Private enterprises,Total all industries,109.0
2018,Alberta,Women,Private enterprises,Total all industries,31.0
2018,Alberta,Women,Private enterprises,Total all industries,78.0
2018,Alberta,Women,Private enterprises,Total all industries,133.0
2018,Alberta,Women,Private enterprises,Total all industries,178.0
2018,Alberta,Women,Private enterprises,Total all industries,49.0
2018,Alberta,Women,Private enterprises,Total all industries,129.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,5.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,4.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,2.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,2.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,2.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,3.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,2.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,1.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
2018,Alberta,Women,Unclassified enterprises,Total all industries,0.0
