REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2018,Women,Saskatchewan,0.0,Other industry,Publicly traded corporations
2018,Women,Saskatchewan,0.0,Unclassified industry,Publicly traded corporations
2018,Women,Saskatchewan,39.0,Total all industries,Private enterprises
2018,Women,Saskatchewan,12.0,Finance,Private enterprises
2018,Women,Saskatchewan,2.0,Utilities,Private enterprises
2018,Women,Saskatchewan,6.0,Management of companies and enterprises,Private enterprises
2018,Women,Saskatchewan,8.0,Distributive trade,Private enterprises
2018,Women,Saskatchewan,1.0,Energy,Private enterprises
2018,Women,Saskatchewan,3.0,Manufacturing,Private enterprises
2018,Women,Saskatchewan,0.0,Construction,Private enterprises
2018,Women,Saskatchewan,7.0,Other industry,Private enterprises
2018,Women,Saskatchewan,0.0,Unclassified industry,Private enterprises
2018,Women,Saskatchewan,0.0,Total all industries,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Finance,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Utilities,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Distributive trade,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Energy,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Manufacturing,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Construction,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Other industry,Unclassified enterprises
2018,Women,Saskatchewan,0.0,Unclassified industry,Unclassified enterprises
2018,Men,Saskatchewan,167.0,Total all industries,Total all corporations
2018,Men,Saskatchewan,29.0,Finance,Total all corporations
2018,Men,Saskatchewan,2.0,Utilities,Total all corporations
2018,Men,Saskatchewan,18.0,Management of companies and enterprises,Total all corporations
2018,Men,Saskatchewan,32.0,Distributive trade,Total all corporations
2018,Men,Saskatchewan,13.0,Energy,Total all corporations
2018,Men,Saskatchewan,16.0,Manufacturing,Total all corporations
2018,Men,Saskatchewan,7.0,Construction,Total all corporations
2018,Men,Saskatchewan,50.0,Other industry,Total all corporations
2018,Men,Saskatchewan,0.0,Unclassified industry,Total all corporations
2018,Men,Saskatchewan,0.0,Total all industries,Government business entities
2018,Men,Saskatchewan,0.0,Finance,Government business entities
2018,Men,Saskatchewan,0.0,Utilities,Government business entities
2018,Men,Saskatchewan,0.0,Management of companies and enterprises,Government business entities
2018,Men,Saskatchewan,0.0,Distributive trade,Government business entities
2018,Men,Saskatchewan,0.0,Energy,Government business entities
2018,Men,Saskatchewan,0.0,Manufacturing,Government business entities
2018,Men,Saskatchewan,0.0,Construction,Government business entities
2018,Men,Saskatchewan,0.0,Other industry,Government business entities
2018,Men,Saskatchewan,0.0,Unclassified industry,Government business entities
2018,Men,Saskatchewan,9.0,Total all industries,Publicly traded corporations
2018,Men,Saskatchewan,1.0,Finance,Publicly traded corporations
2018,Men,Saskatchewan,0.0,Utilities,Publicly traded corporations
2018,Men,Saskatchewan,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,Saskatchewan,3.0,Distributive trade,Publicly traded corporations
2018,Men,Saskatchewan,4.0,Energy,Publicly traded corporations
2018,Men,Saskatchewan,0.0,Manufacturing,Publicly traded corporations
2018,Men,Saskatchewan,0.0,Construction,Publicly traded corporations
2018,Men,Saskatchewan,1.0,Other industry,Publicly traded corporations
2018,Men,Saskatchewan,0.0,Unclassified industry,Publicly traded corporations
2018,Men,Saskatchewan,155.0,Total all industries,Private enterprises
2018,Men,Saskatchewan,28.0,Finance,Private enterprises
2018,Men,Saskatchewan,2.0,Utilities,Private enterprises
2018,Men,Saskatchewan,18.0,Management of companies and enterprises,Private enterprises
2018,Men,Saskatchewan,27.0,Distributive trade,Private enterprises
2018,Men,Saskatchewan,9.0,Energy,Private enterprises
2018,Men,Saskatchewan,15.0,Manufacturing,Private enterprises
2018,Men,Saskatchewan,7.0,Construction,Private enterprises
2018,Men,Saskatchewan,49.0,Other industry,Private enterprises
2018,Men,Saskatchewan,0.0,Unclassified industry,Private enterprises
2018,Men,Saskatchewan,3.0,Total all industries,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Finance,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Utilities,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,Saskatchewan,2.0,Distributive trade,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Energy,Unclassified enterprises
2018,Men,Saskatchewan,1.0,Manufacturing,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Construction,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Other industry,Unclassified enterprises
2018,Men,Saskatchewan,0.0,Unclassified industry,Unclassified enterprises
2018,Women,Alberta,536.0,Total all industries,Total all corporations
2018,Women,Alberta,79.0,Finance,Total all corporations
2018,Women,Alberta,50.0,Utilities,Total all corporations
2018,Women,Alberta,84.0,Management of companies and enterprises,Total all corporations
2018,Women,Alberta,51.0,Distributive trade,Total all corporations
2018,Women,Alberta,49.0,Energy,Total all corporations
2018,Women,Alberta,28.0,Manufacturing,Total all corporations
2018,Women,Alberta,31.0,Construction,Total all corporations
2018,Women,Alberta,164.0,Other industry,Total all corporations
2018,Women,Alberta,0.0,Unclassified industry,Total all corporations
2018,Women,Alberta,0.0,Total all industries,Government business entities
2018,Women,Alberta,0.0,Finance,Government business entities
2018,Women,Alberta,0.0,Utilities,Government business entities
2018,Women,Alberta,0.0,Management of companies and enterprises,Government business entities
2018,Women,Alberta,0.0,Distributive trade,Government business entities
2018,Women,Alberta,0.0,Energy,Government business entities
2018,Women,Alberta,0.0,Manufacturing,Government business entities
2018,Women,Alberta,0.0,Construction,Government business entities
2018,Women,Alberta,0.0,Other industry,Government business entities
2018,Women,Alberta,0.0,Unclassified industry,Government business entities
2018,Women,Alberta,27.0,Total all industries,Publicly traded corporations
2018,Women,Alberta,7.0,Finance,Publicly traded corporations
2018,Women,Alberta,4.0,Utilities,Publicly traded corporations
2018,Women,Alberta,7.0,Management of companies and enterprises,Publicly traded corporations
2018,Women,Alberta,0.0,Distributive trade,Publicly traded corporations
2018,Women,Alberta,3.0,Energy,Publicly traded corporations
2018,Women,Alberta,4.0,Manufacturing,Publicly traded corporations
2018,Women,Alberta,0.0,Construction,Publicly traded corporations
2018,Women,Alberta,2.0,Other industry,Publicly traded corporations
2018,Women,Alberta,0.0,Unclassified industry,Publicly traded corporations
2018,Women,Alberta,505.0,Total all industries,Private enterprises
2018,Women,Alberta,72.0,Finance,Private enterprises
2018,Women,Alberta,46.0,Utilities,Private enterprises
2018,Women,Alberta,77.0,Management of companies and enterprises,Private enterprises
2018,Women,Alberta,48.0,Distributive trade,Private enterprises
2018,Women,Alberta,46.0,Energy,Private enterprises
2018,Women,Alberta,24.0,Manufacturing,Private enterprises
2018,Women,Alberta,31.0,Construction,Private enterprises
2018,Women,Alberta,161.0,Other industry,Private enterprises
2018,Women,Alberta,0.0,Unclassified industry,Private enterprises
2018,Women,Alberta,4.0,Total all industries,Unclassified enterprises
2018,Women,Alberta,0.0,Finance,Unclassified enterprises
2018,Women,Alberta,0.0,Utilities,Unclassified enterprises
2018,Women,Alberta,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,Alberta,3.0,Distributive trade,Unclassified enterprises
2018,Women,Alberta,0.0,Energy,Unclassified enterprises
2018,Women,Alberta,0.0,Manufacturing,Unclassified enterprises
2018,Women,Alberta,0.0,Construction,Unclassified enterprises
2018,Women,Alberta,1.0,Other industry,Unclassified enterprises
2018,Women,Alberta,0.0,Unclassified industry,Unclassified enterprises
2018,Men,Alberta,1572.0,Total all industries,Total all corporations
2018,Men,Alberta,261.0,Finance,Total all corporations
2018,Men,Alberta,91.0,Utilities,Total all corporations
2018,Men,Alberta,263.0,Management of companies and enterprises,Total all corporations
2018,Men,Alberta,101.0,Distributive trade,Total all corporations
2018,Men,Alberta,198.0,Energy,Total all corporations
2018,Men,Alberta,70.0,Manufacturing,Total all corporations
2018,Men,Alberta,142.0,Construction,Total all corporations
2018,Men,Alberta,442.0,Other industry,Total all corporations
2018,Men,Alberta,4.0,Unclassified industry,Total all corporations
2018,Men,Alberta,0.0,Total all industries,Government business entities
2018,Men,Alberta,0.0,Finance,Government business entities
2018,Men,Alberta,0.0,Utilities,Government business entities
2018,Men,Alberta,0.0,Management of companies and enterprises,Government business entities
2018,Men,Alberta,0.0,Distributive trade,Government business entities
2018,Men,Alberta,0.0,Energy,Government business entities
2018,Men,Alberta,0.0,Manufacturing,Government business entities
2018,Men,Alberta,0.0,Construction,Government business entities
2018,Men,Alberta,0.0,Other industry,Government business entities
2018,Men,Alberta,0.0,Unclassified industry,Government business entities
2018,Men,Alberta,91.0,Total all industries,Publicly traded corporations
2018,Men,Alberta,28.0,Finance,Publicly traded corporations
2018,Men,Alberta,11.0,Utilities,Publicly traded corporations
2018,Men,Alberta,14.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,Alberta,0.0,Distributive trade,Publicly traded corporations
2018,Men,Alberta,11.0,Energy,Publicly traded corporations
2018,Men,Alberta,13.0,Manufacturing,Publicly traded corporations
2018,Men,Alberta,0.0,Construction,Publicly traded corporations
2018,Men,Alberta,14.0,Other industry,Publicly traded corporations
2018,Men,Alberta,0.0,Unclassified industry,Publicly traded corporations
2018,Men,Alberta,1475.0,Total all industries,Private enterprises
2018,Men,Alberta,229.0,Finance,Private enterprises
2018,Men,Alberta,80.0,Utilities,Private enterprises
2018,Men,Alberta,249.0,Management of companies and enterprises,Private enterprises
2018,Men,Alberta,101.0,Distributive trade,Private enterprises
2018,Men,Alberta,187.0,Energy,Private enterprises
2018,Men,Alberta,57.0,Manufacturing,Private enterprises
2018,Men,Alberta,142.0,Construction,Private enterprises
2018,Men,Alberta,426.0,Other industry,Private enterprises
2018,Men,Alberta,4.0,Unclassified industry,Private enterprises
2018,Men,Alberta,6.0,Total all industries,Unclassified enterprises
2018,Men,Alberta,4.0,Finance,Unclassified enterprises
2018,Men,Alberta,0.0,Utilities,Unclassified enterprises
2018,Men,Alberta,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,Alberta,0.0,Distributive trade,Unclassified enterprises
2018,Men,Alberta,0.0,Energy,Unclassified enterprises
2018,Men,Alberta,0.0,Manufacturing,Unclassified enterprises
2018,Men,Alberta,0.0,Construction,Unclassified enterprises
2018,Men,Alberta,2.0,Other industry,Unclassified enterprises
2018,Men,Alberta,0.0,Unclassified industry,Unclassified enterprises
2018,Women,British Columbia,295.0,Total all industries,Total all corporations
2018,Women,British Columbia,92.0,Finance,Total all corporations
2018,Women,British Columbia,6.0,Utilities,Total all corporations
2018,Women,British Columbia,54.0,Management of companies and enterprises,Total all corporations
2018,Women,British Columbia,8.0,Distributive trade,Total all corporations
2018,Women,British Columbia,16.0,Energy,Total all corporations
2018,Women,British Columbia,25.0,Manufacturing,Total all corporations
2018,Women,British Columbia,15.0,Construction,Total all corporations
2018,Women,British Columbia,75.0,Other industry,Total all corporations
2018,Women,British Columbia,4.0,Unclassified industry,Total all corporations
2018,Women,British Columbia,0.0,Total all industries,Government business entities
2018,Women,British Columbia,0.0,Finance,Government business entities
2018,Women,British Columbia,0.0,Utilities,Government business entities
2018,Women,British Columbia,0.0,Management of companies and enterprises,Government business entities
2018,Women,British Columbia,0.0,Distributive trade,Government business entities
2018,Women,British Columbia,0.0,Energy,Government business entities
2018,Women,British Columbia,0.0,Manufacturing,Government business entities
2018,Women,British Columbia,0.0,Construction,Government business entities
2018,Women,British Columbia,0.0,Other industry,Government business entities
2018,Women,British Columbia,0.0,Unclassified industry,Government business entities
2018,Women,British Columbia,18.0,Total all industries,Publicly traded corporations
2018,Women,British Columbia,0.0,Finance,Publicly traded corporations
2018,Women,British Columbia,2.0,Utilities,Publicly traded corporations
2018,Women,British Columbia,6.0,Management of companies and enterprises,Publicly traded corporations
2018,Women,British Columbia,0.0,Distributive trade,Publicly traded corporations
2018,Women,British Columbia,0.0,Energy,Publicly traded corporations
2018,Women,British Columbia,4.0,Manufacturing,Publicly traded corporations
2018,Women,British Columbia,1.0,Construction,Publicly traded corporations
2018,Women,British Columbia,5.0,Other industry,Publicly traded corporations
2018,Women,British Columbia,0.0,Unclassified industry,Publicly traded corporations
2018,Women,British Columbia,274.0,Total all industries,Private enterprises
2018,Women,British Columbia,90.0,Finance,Private enterprises
2018,Women,British Columbia,4.0,Utilities,Private enterprises
2018,Women,British Columbia,48.0,Management of companies and enterprises,Private enterprises
2018,Women,British Columbia,8.0,Distributive trade,Private enterprises
2018,Women,British Columbia,16.0,Energy,Private enterprises
2018,Women,British Columbia,21.0,Manufacturing,Private enterprises
2018,Women,British Columbia,13.0,Construction,Private enterprises
2018,Women,British Columbia,70.0,Other industry,Private enterprises
2018,Women,British Columbia,4.0,Unclassified industry,Private enterprises
2018,Women,British Columbia,3.0,Total all industries,Unclassified enterprises
2018,Women,British Columbia,2.0,Finance,Unclassified enterprises
2018,Women,British Columbia,0.0,Utilities,Unclassified enterprises
2018,Women,British Columbia,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,British Columbia,0.0,Distributive trade,Unclassified enterprises
2018,Women,British Columbia,0.0,Energy,Unclassified enterprises
2018,Women,British Columbia,0.0,Manufacturing,Unclassified enterprises
2018,Women,British Columbia,1.0,Construction,Unclassified enterprises
2018,Women,British Columbia,0.0,Other industry,Unclassified enterprises
2018,Women,British Columbia,0.0,Unclassified industry,Unclassified enterprises
2018,Men,British Columbia,876.0,Total all industries,Total all corporations
2018,Men,British Columbia,286.0,Finance,Total all corporations
2018,Men,British Columbia,18.0,Utilities,Total all corporations
2018,Men,British Columbia,185.0,Management of companies and enterprises,Total all corporations
2018,Men,British Columbia,28.0,Distributive trade,Total all corporations
2018,Men,British Columbia,30.0,Energy,Total all corporations
2018,Men,British Columbia,64.0,Manufacturing,Total all corporations
2018,Men,British Columbia,98.0,Construction,Total all corporations
2018,Men,British Columbia,165.0,Other industry,Total all corporations
2018,Men,British Columbia,2.0,Unclassified industry,Total all corporations
2018,Men,British Columbia,1.0,Total all industries,Government business entities
2018,Men,British Columbia,0.0,Finance,Government business entities
2018,Men,British Columbia,0.0,Utilities,Government business entities
2018,Men,British Columbia,1.0,Management of companies and enterprises,Government business entities
2018,Men,British Columbia,0.0,Distributive trade,Government business entities
2018,Men,British Columbia,0.0,Energy,Government business entities
2018,Men,British Columbia,0.0,Manufacturing,Government business entities
2018,Men,British Columbia,0.0,Construction,Government business entities
2018,Men,British Columbia,0.0,Other industry,Government business entities
2018,Men,British Columbia,0.0,Unclassified industry,Government business entities
2018,Men,British Columbia,57.0,Total all industries,Publicly traded corporations
2018,Men,British Columbia,2.0,Finance,Publicly traded corporations
2018,Men,British Columbia,4.0,Utilities,Publicly traded corporations
2018,Men,British Columbia,29.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,British Columbia,0.0,Distributive trade,Publicly traded corporations
2018,Men,British Columbia,0.0,Energy,Publicly traded corporations
2018,Men,British Columbia,11.0,Manufacturing,Publicly traded corporations
2018,Men,British Columbia,0.0,Construction,Publicly traded corporations
2018,Men,British Columbia,11.0,Other industry,Publicly traded corporations
2018,Men,British Columbia,0.0,Unclassified industry,Publicly traded corporations
2018,Men,British Columbia,803.0,Total all industries,Private enterprises
2018,Men,British Columbia,279.0,Finance,Private enterprises
2018,Men,British Columbia,14.0,Utilities,Private enterprises
2018,Men,British Columbia,153.0,Management of companies and enterprises,Private enterprises
2018,Men,British Columbia,28.0,Distributive trade,Private enterprises
2018,Men,British Columbia,30.0,Energy,Private enterprises
2018,Men,British Columbia,53.0,Manufacturing,Private enterprises
2018,Men,British Columbia,98.0,Construction,Private enterprises
2018,Men,British Columbia,146.0,Other industry,Private enterprises
2018,Men,British Columbia,2.0,Unclassified industry,Private enterprises
2018,Men,British Columbia,15.0,Total all industries,Unclassified enterprises
2018,Men,British Columbia,5.0,Finance,Unclassified enterprises
2018,Men,British Columbia,0.0,Utilities,Unclassified enterprises
2018,Men,British Columbia,2.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,British Columbia,0.0,Distributive trade,Unclassified enterprises
2018,Men,British Columbia,0.0,Energy,Unclassified enterprises
2018,Men,British Columbia,0.0,Manufacturing,Unclassified enterprises
2018,Men,British Columbia,0.0,Construction,Unclassified enterprises
2018,Men,British Columbia,8.0,Other industry,Unclassified enterprises
2018,Men,British Columbia,0.0,Unclassified industry,Unclassified enterprises
2018,Women,Yukon,0.0,Total all industries,Total all corporations
2018,Women,Yukon,0.0,Finance,Total all corporations
2018,Women,Yukon,0.0,Utilities,Total all corporations
2018,Women,Yukon,0.0,Management of companies and enterprises,Total all corporations
2018,Women,Yukon,0.0,Distributive trade,Total all corporations
2018,Women,Yukon,0.0,Energy,Total all corporations
2018,Women,Yukon,0.0,Manufacturing,Total all corporations
2018,Women,Yukon,0.0,Construction,Total all corporations
2018,Women,Yukon,0.0,Other industry,Total all corporations
2018,Women,Yukon,0.0,Unclassified industry,Total all corporations
2018,Women,Yukon,0.0,Total all industries,Government business entities
2018,Women,Yukon,0.0,Finance,Government business entities
2018,Women,Yukon,0.0,Utilities,Government business entities
2018,Women,Yukon,0.0,Management of companies and enterprises,Government business entities
2018,Women,Yukon,0.0,Distributive trade,Government business entities
2018,Women,Yukon,0.0,Energy,Government business entities
2018,Women,Yukon,0.0,Manufacturing,Government business entities
2018,Women,Yukon,0.0,Construction,Government business entities
2018,Women,Yukon,0.0,Other industry,Government business entities
2018,Women,Yukon,0.0,Unclassified industry,Government business entities
2018,Women,Yukon,0.0,Total all industries,Publicly traded corporations
2018,Women,Yukon,0.0,Finance,Publicly traded corporations
2018,Women,Yukon,0.0,Utilities,Publicly traded corporations
2018,Women,Yukon,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Women,Yukon,0.0,Distributive trade,Publicly traded corporations
2018,Women,Yukon,0.0,Energy,Publicly traded corporations
2018,Women,Yukon,0.0,Manufacturing,Publicly traded corporations
2018,Women,Yukon,0.0,Construction,Publicly traded corporations
2018,Women,Yukon,0.0,Other industry,Publicly traded corporations
2018,Women,Yukon,0.0,Unclassified industry,Publicly traded corporations
2018,Women,Yukon,0.0,Total all industries,Private enterprises
2018,Women,Yukon,0.0,Finance,Private enterprises
2018,Women,Yukon,0.0,Utilities,Private enterprises
2018,Women,Yukon,0.0,Management of companies and enterprises,Private enterprises
2018,Women,Yukon,0.0,Distributive trade,Private enterprises
2018,Women,Yukon,0.0,Energy,Private enterprises
2018,Women,Yukon,0.0,Manufacturing,Private enterprises
2018,Women,Yukon,0.0,Construction,Private enterprises
2018,Women,Yukon,0.0,Other industry,Private enterprises
2018,Women,Yukon,0.0,Unclassified industry,Private enterprises
2018,Women,Yukon,0.0,Total all industries,Unclassified enterprises
2018,Women,Yukon,0.0,Finance,Unclassified enterprises
2018,Women,Yukon,0.0,Utilities,Unclassified enterprises
2018,Women,Yukon,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,Yukon,0.0,Distributive trade,Unclassified enterprises
2018,Women,Yukon,0.0,Energy,Unclassified enterprises
2018,Women,Yukon,0.0,Manufacturing,Unclassified enterprises
2018,Women,Yukon,0.0,Construction,Unclassified enterprises
2018,Women,Yukon,0.0,Other industry,Unclassified enterprises
2018,Women,Yukon,0.0,Unclassified industry,Unclassified enterprises
2018,Men,Yukon,0.0,Total all industries,Total all corporations
2018,Men,Yukon,0.0,Finance,Total all corporations
2018,Men,Yukon,0.0,Utilities,Total all corporations
2018,Men,Yukon,0.0,Management of companies and enterprises,Total all corporations
2018,Men,Yukon,0.0,Distributive trade,Total all corporations
2018,Men,Yukon,0.0,Energy,Total all corporations
2018,Men,Yukon,0.0,Manufacturing,Total all corporations
2018,Men,Yukon,0.0,Construction,Total all corporations
2018,Men,Yukon,0.0,Other industry,Total all corporations
2018,Men,Yukon,0.0,Unclassified industry,Total all corporations
2018,Men,Yukon,0.0,Total all industries,Government business entities
2018,Men,Yukon,0.0,Finance,Government business entities
2018,Men,Yukon,0.0,Utilities,Government business entities
2018,Men,Yukon,0.0,Management of companies and enterprises,Government business entities
2018,Men,Yukon,0.0,Distributive trade,Government business entities
2018,Men,Yukon,0.0,Energy,Government business entities
2018,Men,Yukon,0.0,Manufacturing,Government business entities
2018,Men,Yukon,0.0,Construction,Government business entities
2018,Men,Yukon,0.0,Other industry,Government business entities
2018,Men,Yukon,0.0,Unclassified industry,Government business entities
2018,Men,Yukon,0.0,Total all industries,Publicly traded corporations
2018,Men,Yukon,0.0,Finance,Publicly traded corporations
2018,Men,Yukon,0.0,Utilities,Publicly traded corporations
2018,Men,Yukon,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,Yukon,0.0,Distributive trade,Publicly traded corporations
2018,Men,Yukon,0.0,Energy,Publicly traded corporations
2018,Men,Yukon,0.0,Manufacturing,Publicly traded corporations
2018,Men,Yukon,0.0,Construction,Publicly traded corporations
2018,Men,Yukon,0.0,Other industry,Publicly traded corporations
2018,Men,Yukon,0.0,Unclassified industry,Publicly traded corporations
2018,Men,Yukon,0.0,Total all industries,Private enterprises
2018,Men,Yukon,0.0,Finance,Private enterprises
2018,Men,Yukon,0.0,Utilities,Private enterprises
2018,Men,Yukon,0.0,Management of companies and enterprises,Private enterprises
2018,Men,Yukon,0.0,Distributive trade,Private enterprises
2018,Men,Yukon,0.0,Energy,Private enterprises
2018,Men,Yukon,0.0,Manufacturing,Private enterprises
2018,Men,Yukon,0.0,Construction,Private enterprises
2018,Men,Yukon,0.0,Other industry,Private enterprises
2018,Men,Yukon,0.0,Unclassified industry,Private enterprises
2018,Men,Yukon,0.0,Total all industries,Unclassified enterprises
2018,Men,Yukon,0.0,Finance,Unclassified enterprises
2018,Men,Yukon,0.0,Utilities,Unclassified enterprises
2018,Men,Yukon,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,Yukon,0.0,Distributive trade,Unclassified enterprises
2018,Men,Yukon,0.0,Energy,Unclassified enterprises
2018,Men,Yukon,0.0,Manufacturing,Unclassified enterprises
2018,Men,Yukon,0.0,Construction,Unclassified enterprises
2018,Men,Yukon,0.0,Other industry,Unclassified enterprises
2018,Men,Yukon,0.0,Unclassified industry,Unclassified enterprises
2018,Women,Northwest Territories,1.0,Total all industries,Total all corporations
2018,Women,Northwest Territories,0.0,Finance,Total all corporations
2018,Women,Northwest Territories,1.0,Utilities,Total all corporations
2018,Women,Northwest Territories,0.0,Management of companies and enterprises,Total all corporations
2018,Women,Northwest Territories,0.0,Distributive trade,Total all corporations
2018,Women,Northwest Territories,0.0,Energy,Total all corporations
2018,Women,Northwest Territories,0.0,Manufacturing,Total all corporations
2018,Women,Northwest Territories,0.0,Construction,Total all corporations
2018,Women,Northwest Territories,0.0,Other industry,Total all corporations
2018,Women,Northwest Territories,0.0,Unclassified industry,Total all corporations
2018,Women,Northwest Territories,0.0,Total all industries,Government business entities
2018,Women,Northwest Territories,0.0,Finance,Government business entities
2018,Women,Northwest Territories,0.0,Utilities,Government business entities
2018,Women,Northwest Territories,0.0,Management of companies and enterprises,Government business entities
2018,Women,Northwest Territories,0.0,Distributive trade,Government business entities
2018,Women,Northwest Territories,0.0,Energy,Government business entities
2018,Women,Northwest Territories,0.0,Manufacturing,Government business entities
2018,Women,Northwest Territories,0.0,Construction,Government business entities
2018,Women,Northwest Territories,0.0,Other industry,Government business entities
2018,Women,Northwest Territories,0.0,Unclassified industry,Government business entities
2018,Women,Northwest Territories,0.0,Total all industries,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Finance,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Utilities,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Distributive trade,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Energy,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Manufacturing,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Construction,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Other industry,Publicly traded corporations
2018,Women,Northwest Territories,0.0,Unclassified industry,Publicly traded corporations
2018,Women,Northwest Territories,1.0,Total all industries,Private enterprises
2018,Women,Northwest Territories,0.0,Finance,Private enterprises
2018,Women,Northwest Territories,1.0,Utilities,Private enterprises
2018,Women,Northwest Territories,0.0,Management of companies and enterprises,Private enterprises
2018,Women,Northwest Territories,0.0,Distributive trade,Private enterprises
2018,Women,Northwest Territories,0.0,Energy,Private enterprises
2018,Women,Northwest Territories,0.0,Manufacturing,Private enterprises
2018,Women,Northwest Territories,0.0,Construction,Private enterprises
2018,Women,Northwest Territories,0.0,Other industry,Private enterprises
2018,Women,Northwest Territories,0.0,Unclassified industry,Private enterprises
2018,Women,Northwest Territories,0.0,Total all industries,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Finance,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Utilities,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Distributive trade,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Energy,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Manufacturing,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Construction,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Other industry,Unclassified enterprises
2018,Women,Northwest Territories,0.0,Unclassified industry,Unclassified enterprises
2018,Men,Northwest Territories,4.0,Total all industries,Total all corporations
2018,Men,Northwest Territories,0.0,Finance,Total all corporations
2018,Men,Northwest Territories,3.0,Utilities,Total all corporations
2018,Men,Northwest Territories,0.0,Management of companies and enterprises,Total all corporations
2018,Men,Northwest Territories,0.0,Distributive trade,Total all corporations
2018,Men,Northwest Territories,0.0,Energy,Total all corporations
2018,Men,Northwest Territories,0.0,Manufacturing,Total all corporations
2018,Men,Northwest Territories,0.0,Construction,Total all corporations
2018,Men,Northwest Territories,1.0,Other industry,Total all corporations
2018,Men,Northwest Territories,0.0,Unclassified industry,Total all corporations
2018,Men,Northwest Territories,0.0,Total all industries,Government business entities
2018,Men,Northwest Territories,0.0,Finance,Government business entities
2018,Men,Northwest Territories,0.0,Utilities,Government business entities
2018,Men,Northwest Territories,0.0,Management of companies and enterprises,Government business entities
2018,Men,Northwest Territories,0.0,Distributive trade,Government business entities
2018,Men,Northwest Territories,0.0,Energy,Government business entities
2018,Men,Northwest Territories,0.0,Manufacturing,Government business entities
2018,Men,Northwest Territories,0.0,Construction,Government business entities
2018,Men,Northwest Territories,0.0,Other industry,Government business entities
2018,Men,Northwest Territories,0.0,Unclassified industry,Government business entities
2018,Men,Northwest Territories,0.0,Total all industries,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Finance,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Utilities,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Distributive trade,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Energy,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Manufacturing,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Construction,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Other industry,Publicly traded corporations
2018,Men,Northwest Territories,0.0,Unclassified industry,Publicly traded corporations
2018,Men,Northwest Territories,4.0,Total all industries,Private enterprises
2018,Men,Northwest Territories,0.0,Finance,Private enterprises
2018,Men,Northwest Territories,3.0,Utilities,Private enterprises
2018,Men,Northwest Territories,0.0,Management of companies and enterprises,Private enterprises
2018,Men,Northwest Territories,0.0,Distributive trade,Private enterprises
2018,Men,Northwest Territories,0.0,Energy,Private enterprises
2018,Men,Northwest Territories,0.0,Manufacturing,Private enterprises
2018,Men,Northwest Territories,0.0,Construction,Private enterprises
